Sample ID,Pressure (PSI),Welding Time (ms),Angle (Deg),Force (N),Current (A),Thickness A (mm),Thickness B (mm),Material,PullTest (N),NuggetDiameter (mm),Category,Comments
299,60,800,15,75.05,2748.47,0.631,0.615,SS,3039.6,3.3,Good,
299,60,800,15,75.04,3097.97,0.631,0.615,SS,3039.6,3.3,Good,
299,60,800,15,75.03,2860.1,0.631,0.615,SS,3039.6,3.3,Good,
299,60,800,15,75.04,2933.14,0.631,0.615,SS,3039.6,3.3,Good,
299,60,800,15,75.05,3365.16,0.631,0.615,SS,3039.6,3.3,Good,
299,60,800,15,75.08,3452.45,0.631,0.615,SS,3039.6,3.3,Good,
299,60,800,15,75.12,3004.97,0.631,0.615,SS,3039.6,3.3,Good,
299,60,800,15,75.17,3068.97,0.631,0.615,SS,3039.6,3.3,Good,
299,60,800,15,75.21,3427.45,0.631,0.615,SS,3039.6,3.3,Good,
300,60,800,15,80.75,3426.95,0.613,0.622,SS,2746.5,3.87,Good,
300,60,800,15,80.74,3350.3,0.613,0.622,SS,2746.5,3.87,Good,
300,60,800,15,80.76,3873.63,0.613,0.622,SS,2746.5,3.87,Good,
300,60,800,15,80.84,4496.28,0.613,0.622,SS,2746.5,3.87,Good,
300,60,800,15,80.64,4118.12,0.613,0.622,SS,2746.5,3.87,Good,
300,60,800,15,80.63,3710.81,0.613,0.622,SS,2746.5,3.87,Good,
300,60,800,15,80.33,4231.01,0.613,0.622,SS,2746.5,3.87,Good,
300,60,800,15,80.69,4852.11,0.613,0.622,SS,2746.5,3.87,Good,
301,60,800,15,80.49,2190.6,0.62,0.62,SS,3017.4,3.57,Good,
301,60,800,15,80.64,3480.24,0.62,0.62,SS,3017.4,3.57,Good,
301,60,800,15,80.72,3569.05,0.62,0.62,SS,3017.4,3.57,Good,
301,60,800,15,80.58,3403.78,0.62,0.62,SS,3017.4,3.57,Good,
301,60,800,15,80.4,3176.37,0.62,0.62,SS,3017.4,3.57,Good,
301,60,800,15,80.68,3922.17,0.62,0.62,SS,3017.4,3.57,Good,
301,60,800,15,80.43,3688.49,0.62,0.62,SS,3017.4,3.57,Good,
301,60,800,15,80.52,3410.85,0.62,0.62,SS,3017.4,3.57,Good,
301,60,800,15,80.89,3454.44,0.62,0.62,SS,3017.4,3.57,Good,
302,60,800,15,80.96,2878.09,0.631,0.625,SS,3061.1,3.72,Good,
302,60,800,15,80.9,3084.06,0.631,0.625,SS,3061.1,3.72,Good,
302,60,800,15,80.84,4038.84,0.631,0.625,SS,3061.1,3.72,Good,
302,60,800,15,80.79,3741.27,0.631,0.625,SS,3061.1,3.72,Good,
302,60,800,15,80.72,3464.88,0.631,0.625,SS,3061.1,3.72,Good,
302,60,800,15,80.65,3525.9,0.631,0.625,SS,3061.1,3.72,Good,
302,60,800,15,80.59,4295.96,0.631,0.625,SS,3061.1,3.72,Good,
302,60,800,15,80.53,3842.87,0.631,0.625,SS,3061.1,3.72,Good,
302,60,800,15,80.49,3502.9,0.631,0.625,SS,3061.1,3.72,Good,
303,60,800,15,80.49,2433.13,0.632,0.631,SS,3039.6,3.59,Good,
303,60,800,15,80.48,3755.96,0.632,0.631,SS,3039.6,3.59,Good,
303,60,800,15,80.47,3703.38,0.632,0.631,SS,3039.6,3.59,Good,
303,60,800,15,80.46,3548.27,0.632,0.631,SS,3039.6,3.59,Good,
303,60,800,15,80.46,3797.4,0.632,0.631,SS,3039.6,3.59,Good,
303,60,800,15,80.45,4438.92,0.632,0.631,SS,3039.6,3.59,Good,
303,60,800,15,80.45,3637.78,0.632,0.631,SS,3039.6,3.59,Good,
303,60,800,15,80.47,3478.26,0.632,0.631,SS,3039.6,3.59,Good,
303,60,800,15,80.49,3766.02,0.632,0.631,SS,3039.6,3.59,Good,
304,60,800,15,80.51,2309.84,0.626,0.628,SS,3084.4,3.59,Good,
304,60,800,15,80.54,3331.77,0.626,0.628,SS,3084.4,3.59,Good,
304,60,800,15,80.58,3326.6,0.626,0.628,SS,3084.4,3.59,Good,
304,60,800,15,80.63,2845.63,0.626,0.628,SS,3084.4,3.59,Good,
304,60,800,15,80.69,2960.57,0.626,0.628,SS,3084.4,3.59,Good,
304,60,800,15,80.74,3204.41,0.626,0.628,SS,3084.4,3.59,Good,
304,60,800,15,80.8,2871.51,0.626,0.628,SS,3084.4,3.59,Good,
304,60,800,15,80.85,2717.64,0.626,0.628,SS,3084.4,3.59,Good,
304,60,800,15,80.9,2820.74,0.626,0.628,SS,3084.4,3.59,Good,
305,60,800,15,80.97,2450.04,0.628,0.62,SS,3114.3,3.7,Good,
305,60,800,15,81.04,3000.39,0.628,0.62,SS,3114.3,3.7,Good,
305,60,800,15,81.1,3445.47,0.628,0.62,SS,3114.3,3.7,Good,
305,60,800,15,81.14,3699.2,0.628,0.62,SS,3114.3,3.7,Good,
305,60,800,15,81.17,3957.1,0.628,0.62,SS,3114.3,3.7,Good,
305,60,800,15,81.19,3253.94,0.628,0.62,SS,3114.3,3.7,Good,
305,60,800,15,81.22,3262.92,0.628,0.62,SS,3114.3,3.7,Good,
305,60,800,15,81.25,3508.78,0.628,0.62,SS,3114.3,3.7,Good,
306,60,800,15,81.25,2724.59,0.629,0.627,SS,3104.8,3.59,Good,
306,60,800,15,81.09,3253.41,0.629,0.627,SS,3104.8,3.59,Good,
306,60,800,15,80.94,3986.11,0.629,0.627,SS,3104.8,3.59,Good,
306,60,800,15,80.79,3949.27,0.629,0.627,SS,3104.8,3.59,Good,
306,60,800,15,80.66,3499.95,0.629,0.627,SS,3104.8,3.59,Good,
306,60,800,15,80.56,3540.99,0.629,0.627,SS,3104.8,3.59,Good,
306,60,800,15,80.46,4242.78,0.629,0.627,SS,3104.8,3.59,Good,
306,60,800,15,80.37,4090.04,0.629,0.627,SS,3104.8,3.59,Good,
306,60,800,15,80.29,3571.94,0.629,0.627,SS,3104.8,3.59,Good,
307,60,800,15,80.22,2285.89,0.631,0.62,SS,2866.1,3.67,Good,
307,60,800,15,80.16,2979.1,0.631,0.62,SS,2866.1,3.67,Good,
307,60,800,15,80.09,3359.53,0.631,0.62,SS,2866.1,3.67,Good,
307,60,800,15,80.03,4048.62,0.631,0.62,SS,2866.1,3.67,Good,
307,60,800,15,79.99,3401.76,0.631,0.62,SS,2866.1,3.67,Good,
307,60,800,15,79.95,3306.38,0.631,0.62,SS,2866.1,3.67,Good,
307,60,800,15,79.91,3444.97,0.631,0.62,SS,2866.1,3.67,Good,
307,60,800,15,79.88,4123.96,0.631,0.62,SS,2866.1,3.67,Good,
307,60,800,15,79.88,3543.42,0.631,0.62,SS,2866.1,3.67,Good,
308,60,800,15,79.88,2505.57,0.621,0.627,SS,3196.9,3.65,Explode,
308,60,800,15,79.87,3101.86,0.621,0.627,SS,3196.9,3.65,Explode,
308,60,800,15,79.86,2874.5,0.621,0.627,SS,3196.9,3.65,Explode,
308,60,800,15,79.86,3004.97,0.621,0.627,SS,3196.9,3.65,Explode,
308,60,800,15,79.85,3554.56,0.621,0.627,SS,3196.9,3.65,Explode,
308,60,800,15,79.84,3679.15,0.621,0.627,SS,3196.9,3.65,Explode,
308,60,800,15,79.83,3156.82,0.621,0.627,SS,3196.9,3.65,Explode,
308,60,800,15,79.81,3138.79,0.621,0.627,SS,3196.9,3.65,Explode,
309,60,800,15,79.76,2871.51,0.617,0.623,SS,3042.6,3.58,Good,
309,60,800,15,79.68,2632.12,0.617,0.623,SS,3042.6,3.58,Good,
309,60,800,15,79.6,2928.44,0.617,0.623,SS,3042.6,3.58,Good,
309,60,800,15,79.53,3674.01,0.617,0.623,SS,3042.6,3.58,Good,
309,60,800,15,79.48,3267.66,0.617,0.623,SS,3042.6,3.58,Good,
309,60,800,15,79.43,3159.54,0.617,0.623,SS,3042.6,3.58,Good,
309,60,800,15,79.37,3200.11,0.617,0.623,SS,3042.6,3.58,Good,
309,60,800,15,79.31,3870.52,0.617,0.623,SS,3042.6,3.58,Good,
309,60,800,15,79.25,3374.86,0.617,0.623,SS,3042.6,3.58,Good,
310,60,800,15,79.15,1442.62,0.627,0.62,SS,3073.7,3.39,Good,
310,60,800,15,79.09,2490.42,0.627,0.62,SS,3073.7,3.39,Good,
310,60,800,15,79.02,2702.41,0.627,0.62,SS,3073.7,3.39,Good,
310,60,800,15,78.96,3353.38,0.627,0.62,SS,3073.7,3.39,Good,
310,60,800,15,78.9,3063.92,0.627,0.62,SS,3073.7,3.39,Good,
310,60,800,15,78.83,3059.99,0.627,0.62,SS,3073.7,3.39,Good,
310,60,800,15,78.77,3060.55,0.627,0.62,SS,3073.7,3.39,Good,
310,60,800,15,78.69,3712.66,0.627,0.62,SS,3073.7,3.39,Good,
310,60,800,15,78.65,3182.32,0.627,0.62,SS,3073.7,3.39,Good,
311,60,800,15,78.68,1843.55,0.631,0.632,SS,2978,3.65,Good,
311,60,800,15,78.69,2664.59,0.631,0.632,SS,2978,3.65,Good,
311,60,800,15,78.69,3011.26,0.631,0.632,SS,2978,3.65,Good,
311,60,800,15,78.68,2889.42,0.631,0.632,SS,2978,3.65,Good,
311,60,800,15,78.66,2941.92,0.631,0.632,SS,2978,3.65,Good,
311,60,800,15,78.64,3588.75,0.631,0.632,SS,2978,3.65,Good,
311,60,800,15,78.63,3396.7,0.631,0.632,SS,2978,3.65,Good,
311,60,800,15,78.62,3132.21,0.631,0.632,SS,2978,3.65,Good,
311,60,800,15,78.62,3119,0.631,0.632,SS,2978,3.65,Good,
312,60,800,15,78.68,1237.24,0.628,0.633,SS,3159.8,4.28,Good,
312,60,800,15,78.74,2166.92,0.628,0.633,SS,3159.8,4.28,Good,
312,60,800,15,78.8,2781.44,0.628,0.633,SS,3159.8,4.28,Good,
312,60,800,15,78.84,3256.58,0.628,0.633,SS,3159.8,4.28,Good,
312,60,800,15,78.88,3497,0.628,0.633,SS,3159.8,4.28,Good,
312,60,800,15,78.91,3057.18,0.628,0.633,SS,3159.8,4.28,Good,
312,60,800,15,78.94,3130.01,0.628,0.633,SS,3159.8,4.28,Good,
312,60,800,15,78.97,3501.91,0.628,0.633,SS,3159.8,4.28,Good,
312,60,800,15,79,3631.16,0.628,0.633,SS,3159.8,4.28,Good,
313,60,800,15,78.98,2975.06,0.632,0.63,SS,3236.9,3.45,Good,
313,60,800,15,78.94,3230.6,0.632,0.63,SS,3236.9,3.45,Good,
313,60,800,15,78.9,3945.78,0.632,0.63,SS,3236.9,3.45,Good,
313,60,800,15,78.86,3411.35,0.632,0.63,SS,3236.9,3.45,Good,
313,60,800,15,78.83,3330.22,0.632,0.63,SS,3236.9,3.45,Good,
313,60,800,15,78.79,3415.38,0.632,0.63,SS,3236.9,3.45,Good,
313,60,800,15,78.76,4096.76,0.632,0.63,SS,3236.9,3.45,Good,
313,60,800,15,78.71,3510.74,0.632,0.63,SS,3236.9,3.45,Good,
314,60,800,15,78.63,1986.36,0.63,0.624,SS,3062.3,3.72,Good,
314,60,800,15,78.51,3016.97,0.63,0.624,SS,3062.3,3.72,Good,
314,60,800,15,78.4,3829.42,0.63,0.624,SS,3062.3,3.72,Good,
314,60,800,15,78.31,3507.8,0.63,0.624,SS,3062.3,3.72,Good,
314,60,800,15,78.25,3345.68,0.63,0.624,SS,3062.3,3.72,Good,
314,60,800,15,78.19,3329.71,0.63,0.624,SS,3062.3,3.72,Good,
314,60,800,15,78.14,4059.23,0.63,0.624,SS,3062.3,3.72,Good,
314,60,800,15,78.09,3709.42,0.63,0.624,SS,3062.3,3.72,Good,
315,60,800,15,78,2056.97,0.632,0.624,SS,3079.6,3.89,Good,
315,60,800,15,77.95,3014.69,0.632,0.624,SS,3079.6,3.89,Good,
315,60,800,15,77.94,3101.3,0.632,0.624,SS,3079.6,3.89,Good,
315,60,800,15,77.91,3168.78,0.632,0.624,SS,3079.6,3.89,Good,
315,60,800,15,77.91,3869.63,0.632,0.624,SS,3079.6,3.89,Good,
315,60,800,15,77.92,3615.02,0.632,0.624,SS,3079.6,3.89,Good,
315,60,800,15,77.91,3229,0.632,0.624,SS,3079.6,3.89,Good,
315,60,800,15,77.89,3216.73,0.632,0.624,SS,3079.6,3.89,Good,
315,60,800,15,77.86,3782.42,0.632,0.624,SS,3079.6,3.89,Good,
316,60,800,15,77.8,2632.12,0.633,0.624,SS,3104.8,3.36,Good,
316,60,800,15,77.81,2795.02,0.633,0.624,SS,3104.8,3.36,Good,
316,60,800,15,77.81,3020.95,0.633,0.624,SS,3104.8,3.36,Good,
316,60,800,15,77.82,3151.91,0.633,0.624,SS,3104.8,3.36,Good,
316,60,800,15,77.84,3723.3,0.633,0.624,SS,3104.8,3.36,Good,
316,60,800,15,77.86,3780.6,0.633,0.624,SS,3104.8,3.36,Good,
316,60,800,15,77.87,3234.86,0.633,0.624,SS,3104.8,3.36,Good,
316,60,800,15,77.88,3253.41,0.633,0.624,SS,3104.8,3.36,Good,
316,60,800,15,77.89,3663.22,0.633,0.624,SS,3104.8,3.36,Good,
317,60,800,15,77.93,2492.5,0.631,0.623,SS,1881.6,2.44,Explode,
317,60,800,15,78.01,3385.03,0.631,0.623,SS,1881.6,2.44,Explode,
317,60,800,15,78.08,3149.73,0.631,0.623,SS,1881.6,2.44,Explode,
317,60,800,15,78.16,3204.94,0.631,0.623,SS,1881.6,2.44,Explode,
317,60,800,15,78.21,3477.27,0.631,0.623,SS,1881.6,2.44,Explode,
317,60,800,15,78.26,4062.19,0.631,0.623,SS,1881.6,2.44,Explode,
317,60,800,15,78.31,3384.02,0.631,0.623,SS,1881.6,2.44,Explode,
317,60,800,15,78.36,3360.56,0.631,0.623,SS,1881.6,2.44,Explode,
317,60,800,15,78.42,3534.18,0.631,0.623,SS,1881.6,2.44,Explode,
318,60,800,15,78.41,3583.48,0.633,0.632,SS,3132.3,3.74,Good,
318,60,800,15,78.4,3939.24,0.633,0.632,SS,3132.3,3.74,Good,
318,60,800,15,78.4,4031.16,0.633,0.632,SS,3132.3,3.74,Good,
318,60,800,15,78.39,3364.14,0.633,0.632,SS,3132.3,3.74,Good,
318,60,800,15,78.34,3373.33,0.633,0.632,SS,3132.3,3.74,Good,
318,60,800,15,78.28,3796.04,0.633,0.632,SS,3132.3,3.74,Good,
318,60,800,15,78.21,3996.02,0.633,0.632,SS,3132.3,3.74,Good,
318,60,800,15,78.13,3367.2,0.633,0.632,SS,3132.3,3.74,Good,
318,60,800,15,78.07,3403.28,0.633,0.632,SS,3132.3,3.74,Good,
319,60,800,15,78.07,2991.78,0.634,0.618,SS,3031.2,3.59,Good,
319,60,800,15,78.33,3502.4,0.634,0.618,SS,3031.2,3.59,Good,
319,60,800,15,78.61,3712.2,0.634,0.618,SS,3031.2,3.59,Good,
319,60,800,15,78.9,3280.79,0.634,0.618,SS,3031.2,3.59,Good,
319,60,800,15,79.21,3315.73,0.634,0.618,SS,3031.2,3.59,Good,
319,60,800,15,79.54,3890.03,0.634,0.618,SS,3031.2,3.59,Good,
319,60,800,15,79.86,3921.29,0.634,0.618,SS,3031.2,3.59,Good,
319,60,800,15,80.17,3366.18,0.634,0.618,SS,3031.2,3.59,Good,
319,60,800,15,80.48,3399.23,0.634,0.618,SS,3031.2,3.59,Good,
320,60,800,15,80.75,1983.76,0.632,0.632,SS,3012,3.8,Good,
320,60,800,15,81.01,3010.12,0.632,0.632,SS,3012,3.8,Good,
320,60,800,15,81.28,3148.09,0.632,0.632,SS,3012,3.8,Good,
320,60,800,15,81.57,3422.43,0.632,0.632,SS,3012,3.8,Good,
320,60,800,15,81.89,4106.41,0.632,0.632,SS,3012,3.8,Good,
320,60,800,15,82.2,3484.19,0.632,0.632,SS,3012,3.8,Good,
320,60,800,15,82.51,3410.34,0.632,0.632,SS,3012,3.8,Good,
320,60,800,15,82.81,3507.8,0.632,0.632,SS,3012,3.8,Good,
321,60,800,15,82.81,3227.41,0.631,0.628,SS,3177.7,3.66,Good,
321,60,800,15,82.63,3578.19,0.631,0.628,SS,3177.7,3.66,Good,
321,60,800,15,82.46,3642.98,0.631,0.628,SS,3177.7,3.66,Good,
321,60,800,15,82.29,4336.61,0.631,0.628,SS,3177.7,3.66,Good,
321,60,800,15,82.13,3771.95,0.631,0.628,SS,3177.7,3.66,Good,
321,60,800,15,81.96,3337.44,0.631,0.628,SS,3177.7,3.66,Good,
321,60,800,15,81.8,3362.09,0.631,0.628,SS,3177.7,3.66,Good,
321,60,800,15,81.64,4082.47,0.631,0.628,SS,3177.7,3.66,Good,
321,60,800,15,81.47,3868.3,0.631,0.628,SS,3177.7,3.66,Good,
322,60,800,15,81.34,2718.27,0.632,0.628,SS,3111.9,3.64,Good,
322,60,800,15,81.21,3278.17,0.632,0.628,SS,3111.9,3.64,Good,
322,60,800,15,81.09,3084.06,0.632,0.628,SS,3111.9,3.64,Good,
322,60,800,15,80.97,3206.55,0.632,0.628,SS,3111.9,3.64,Good,
322,60,800,15,80.84,3874.96,0.632,0.628,SS,3111.9,3.64,Good,
322,60,800,15,80.71,3809.16,0.632,0.628,SS,3111.9,3.64,Good,
322,60,800,15,80.6,3326.09,0.632,0.628,SS,3111.9,3.64,Good,
322,60,800,15,80.49,3340.54,0.632,0.628,SS,3111.9,3.64,Good,
322,60,800,15,80.43,3934.87,0.632,0.628,SS,3111.9,3.64,Good,
323,60,800,15,80.37,2745.97,0.627,0.63,SS,3106.5,4.05,Explode,
323,60,800,15,80.28,3361.58,0.627,0.63,SS,3106.5,4.05,Explode,
323,60,800,15,80.19,4199.59,0.627,0.63,SS,3106.5,4.05,Explode,
323,60,800,15,80.11,3964.48,0.627,0.63,SS,3106.5,4.05,Explode,
323,60,800,15,80.03,3541.96,0.627,0.63,SS,3106.5,4.05,Explode,
323,60,800,15,79.94,3615.02,0.627,0.63,SS,3106.5,4.05,Explode,
323,60,800,15,79.85,4367.83,0.627,0.63,SS,3106.5,4.05,Explode,
323,60,800,15,79.76,3791.96,0.627,0.63,SS,3106.5,4.05,Explode,
324,60,800,15,79.66,1912.24,0.632,0.624,SS,3025.2,3.58,Explode,
324,60,800,15,79.6,2946.01,0.632,0.624,SS,3025.2,3.58,Explode,
324,60,800,15,79.54,3896.21,0.632,0.624,SS,3025.2,3.58,Explode,
324,60,800,15,79.49,3483.69,0.632,0.624,SS,3025.2,3.58,Explode,
324,60,800,15,79.46,3316.25,0.632,0.624,SS,3025.2,3.58,Explode,
324,60,800,15,79.43,3432.96,0.632,0.624,SS,3025.2,3.58,Explode,
324,60,800,15,79.37,4136.04,0.632,0.624,SS,3025.2,3.58,Explode,
324,60,800,15,79.31,3713.59,0.632,0.624,SS,3025.2,3.58,Explode,
324,60,800,15,79.24,3432.96,0.632,0.624,SS,3025.2,3.58,Explode,
325,60,800,15,79.16,2418.24,0.632,0.624,SS,3015,3.54,Good,
325,60,800,15,79.15,3811.87,0.638,0.628,SS,3015,3.54,Good,
325,60,800,15,79.14,3647.23,0.638,0.628,SS,3015,3.54,Good,
325,60,800,15,79.13,3524.43,0.638,0.628,SS,3015,3.54,Good,
325,60,800,15,79.13,3623.57,0.638,0.628,SS,3015,3.54,Good,
325,60,800,15,79.11,4306.36,0.638,0.628,SS,3015,3.54,Good,
325,60,800,15,79.09,3898.86,0.638,0.628,SS,3015,3.54,Good,
325,60,800,15,79.07,3555.05,0.638,0.628,SS,3015,3.54,Good,
325,60,800,15,79.07,3589.71,0.638,0.628,SS,3015,3.54,Good,
326,60,800,15,79.07,2729.64,0.623,0.631,SS,3042.6,3.58,Good,
326,60,800,15,79.06,3359.02,0.623,0.631,SS,3042.6,3.58,Good,
326,60,800,15,79.05,3952.75,0.623,0.631,SS,3042.6,3.58,Good,
326,60,800,15,79.03,3373.33,0.623,0.631,SS,3042.6,3.58,Good,
326,60,800,15,79.02,3403.78,0.623,0.631,SS,3042.6,3.58,Good,
326,60,800,15,79.01,3782.88,0.623,0.631,SS,3042.6,3.58,Good,
326,60,800,15,79,4222.47,0.623,0.631,SS,3042.6,3.58,Good,
326,60,800,15,78.99,3535.64,0.623,0.631,SS,3042.6,3.58,Good,
326,60,800,15,78.98,3469.84,0.623,0.631,SS,3042.6,3.58,Good,
327,60,800,15,78.98,1690.74,0.627,0.63,SS,3101.8,3.82,Good,
327,60,800,15,78.97,2188.24,0.627,0.63,SS,3101.8,3.82,Good,
327,60,800,15,78.95,3200.65,0.627,0.63,SS,3101.8,3.82,Good,
327,60,800,15,78.93,2992.93,0.627,0.63,SS,3101.8,3.82,Good,
327,60,800,15,78.91,3057.18,0.627,0.63,SS,3101.8,3.82,Good,
327,60,800,15,78.9,3688.49,0.627,0.63,SS,3101.8,3.82,Good,
327,60,800,15,78.89,3560.85,0.627,0.63,SS,3101.8,3.82,Good,
327,60,800,15,78.89,3167.16,0.627,0.63,SS,3101.8,3.82,Good,
327,60,800,15,78.89,3166.61,0.627,0.63,SS,3101.8,3.82,Good,
328,60,800,15,78.91,2239.52,0.621,0.629,SS,3037.2,3.6,Good,
328,60,800,15,78.92,3162.81,0.621,0.629,SS,3037.2,3.6,Good,
328,60,800,15,78.92,3595.46,0.621,0.629,SS,3037.2,3.6,Good,
328,60,800,15,78.93,3181.78,0.621,0.629,SS,3037.2,3.6,Good,
328,60,800,15,78.93,3201.72,0.621,0.629,SS,3037.2,3.6,Good,
328,60,800,15,78.93,3685.23,0.621,0.629,SS,3037.2,3.6,Good,
328,60,800,15,78.93,3960.14,0.621,0.629,SS,3037.2,3.6,Good,
328,60,800,15,78.92,3282.36,0.621,0.629,SS,3037.2,3.6,Good,
328,60,800,15,78.92,3274.49,0.621,0.629,SS,3037.2,3.6,Good,
329,60,800,15,78.94,1356.6,0.626,0.637,SS,3068.9,3.53,Good,
329,60,800,15,78.96,2019.84,0.626,0.637,SS,3068.9,3.53,Good,
329,60,800,15,78.98,2873.9,0.626,0.637,SS,3068.9,3.53,Good,
329,60,800,15,78.99,3600.24,0.626,0.637,SS,3068.9,3.53,Good,
329,60,800,15,78.98,3339.51,0.626,0.637,SS,3068.9,3.53,Good,
329,60,800,15,78.97,3074.57,0.626,0.637,SS,3068.9,3.53,Good,
329,60,800,15,78.98,2954.17,0.626,0.637,SS,3068.9,3.53,Good,
329,60,800,15,78.97,3500.93,0.626,0.637,SS,3068.9,3.53,Good,
329,60,800,15,78.97,3275.02,0.626,0.637,SS,3068.9,3.53,Good,
330,60,800,15,79.01,1830.44,0.638,0.622,SS,2956.4,3.44,Good,
330,60,800,15,79.35,2848.65,0.638,0.622,SS,2956.4,3.44,Good,
330,60,800,15,79.7,3122.86,0.638,0.622,SS,2956.4,3.44,Good,
330,60,800,15,80.02,3783.33,0.638,0.622,SS,2956.4,3.44,Good,
330,60,800,15,80.36,3767.39,0.638,0.622,SS,2956.4,3.44,Good,
330,60,800,15,80.7,3256.58,0.638,0.622,SS,2956.4,3.44,Good,
330,60,800,15,81.04,3276.59,0.638,0.622,SS,2956.4,3.44,Good,
330,60,800,15,81.38,3838.84,0.638,0.622,SS,2956.4,3.44,Good,
331,60,800,15,81.57,1242.79,0.625,0.629,SS,3091,3.42,Good,
331,60,800,15,81.79,2030.88,0.625,0.629,SS,3091,3.42,Good,
331,60,800,15,82.01,2447.93,0.625,0.629,SS,3091,3.42,Good,
331,60,800,15,82.25,2664.59,0.625,0.629,SS,3091,3.42,Good,
331,60,800,15,82.49,3024.37,0.625,0.629,SS,3091,3.42,Good,
331,60,800,15,82.74,4060.5,0.625,0.629,SS,3091,3.42,Good,
331,60,800,15,82.99,3812.77,0.625,0.629,SS,3091,3.42,Good,
331,60,800,15,83.22,3484.19,0.625,0.629,SS,3091,3.42,Good,
331,60,800,15,83.46,3518.08,0.625,0.629,SS,3091,3.42,Good,
332,60,800,15,83.46,2543.05,0.63,0.633,SS,2835,3.57,Good,
332,60,800,15,83.29,3511.23,0.63,0.633,SS,2835,3.57,Good,
332,60,800,15,83.12,3714.51,0.63,0.633,SS,2835,3.57,Good,
332,60,800,15,82.95,3390.62,0.63,0.633,SS,2835,3.57,Good,
332,60,800,15,82.8,3537.59,0.63,0.633,SS,2835,3.57,Good,
332,60,800,15,82.63,4184.82,0.63,0.633,SS,2835,3.57,Good,
332,60,800,15,82.47,4143.1,0.63,0.633,SS,2835,3.57,Good,
332,60,800,15,82.32,3590.19,0.63,0.633,SS,2835,3.57,Good,
332,60,800,15,82.25,3570.01,0.63,0.633,SS,2835,3.57,Good,
333,60,800,15,82.22,2928.44,0.628,0.644,SS,3069.5,3.8,Good,
333,60,800,15,82.18,3134.95,0.628,0.644,SS,3069.5,3.8,Good,
333,60,800,15,82.14,3470.83,0.628,0.644,SS,3069.5,3.8,Good,
333,60,800,15,82.1,4170.83,0.628,0.644,SS,3069.5,3.8,Good,
333,60,800,15,82.04,3819.08,0.628,0.644,SS,3069.5,3.8,Good,
333,60,800,15,81.96,3478.75,0.628,0.644,SS,3069.5,3.8,Good,
333,60,800,15,81.88,3513.19,0.628,0.644,SS,3069.5,3.8,Good,
333,60,800,15,81.8,4235.89,0.628,0.644,SS,3069.5,3.8,Good,
334,60,800,15,81.73,3099.08,0.62,0.631,SS,3027.6,3.58,Explode,
334,60,800,15,81.68,3878.07,0.62,0.631,SS,3027.6,3.58,Explode,
334,60,800,15,81.62,3522.48,0.62,0.631,SS,3027.6,3.58,Explode,
334,60,800,15,81.59,3443.47,0.62,0.631,SS,3027.6,3.58,Explode,
334,60,800,15,81.57,3590.67,0.62,0.631,SS,3027.6,3.58,Explode,
334,60,800,15,81.53,4353.23,0.62,0.631,SS,3027.6,3.58,Explode,
334,60,800,15,81.48,3698.74,0.62,0.631,SS,3027.6,3.58,Explode,
334,60,800,15,81.43,3558.91,0.62,0.631,SS,3027.6,3.58,Explode,
335,60,800,15,81.31,2509,0.626,0.623,SS,3113.1,3.45,Good,
335,60,800,15,81.15,2924.33,0.626,0.623,SS,3113.1,3.45,Good,
335,60,800,15,81.01,3551.17,0.626,0.623,SS,3113.1,3.45,Good,
335,60,800,15,80.86,3208.16,0.626,0.623,SS,3113.1,3.45,Good,
335,60,800,15,80.73,3306.38,0.626,0.623,SS,3113.1,3.45,Good,
335,60,800,15,80.61,3866.97,0.626,0.623,SS,3113.1,3.45,Good,
335,60,800,15,80.5,4089.62,0.626,0.623,SS,3113.1,3.45,Good,
335,60,800,15,80.4,3436.47,0.626,0.623,SS,3113.1,3.45,Good,
335,60,800,15,80.3,3455.44,0.626,0.623,SS,3113.1,3.45,Good,
336,60,600,15,89.22,2675.54,0.624,0.627,SS,2948,3.22,Good,
336,60,600,15,89.3,3755.96,0.624,0.627,SS,2948,3.22,Good,
336,60,600,15,89.15,3494.05,0.624,0.627,SS,2948,3.22,Good,
336,60,600,15,89.19,3562.78,0.624,0.627,SS,2948,3.22,Good,
336,60,600,15,89.26,4206.55,0.624,0.627,SS,2948,3.22,Good,
336,60,600,15,89.19,4297.96,0.624,0.627,SS,2948,3.22,Good,
337,60,600,15,89.26,1849.14,0.627,0.621,SS,3073.7,3.69,Explode,
337,60,600,15,89.1,2955.34,0.627,0.621,SS,3073.7,3.69,Explode,
337,60,600,15,89.22,3499.95,0.627,0.621,SS,3073.7,3.69,Explode,
337,60,600,15,89.24,4040.97,0.627,0.621,SS,3073.7,3.69,Explode,
337,60,600,15,89.07,3406.81,0.627,0.621,SS,3073.7,3.69,Explode,
337,60,600,15,89.19,3624.04,0.627,0.621,SS,3073.7,3.69,Explode,
338,60,600,15,89.23,3085.18,0.625,0.621,SS,2817.7,3.23,Good,
338,60,600,15,89.16,3963.61,0.625,0.621,SS,2817.7,3.23,Good,
338,60,600,15,89.24,4092.14,0.625,0.621,SS,2817.7,3.23,Good,
338,60,600,15,89.16,3663.22,0.625,0.621,SS,2817.7,3.23,Good,
338,60,600,15,89.11,3706.63,0.625,0.621,SS,2817.7,3.23,Good,
